Ocean,Species,Stock,Year,Variable,Value,Model,Run,RFMO
Atlantic,ALB,South Atlantic,1965,Bratio,1.67E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1966,Bratio,1.59E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1967,Bratio,1.53E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1968,Bratio,1.55E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1969,Bratio,1.51E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1970,Bratio,1.46E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1971,Bratio,1.45E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1972,Bratio,1.43E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1973,Bratio,1.36E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1974,Bratio,1.33E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1975,Bratio,1.35E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1976,Bratio,1.39E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1977,Bratio,1.41E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1978,Bratio,1.41E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1979,Bratio,1.41E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1980,Bratio,1.40E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1981,Bratio,1.40E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1982,Bratio,1.39E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1983,Bratio,1.35E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1984,Bratio,1.40E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1985,Bratio,1.44E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1986,Bratio,1.39E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1987,Bratio,1.30E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1988,Bratio,1.21E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1989,Bratio,1.18E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1990,Bratio,1.17E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1991,Bratio,1.15E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1992,Bratio,1.15E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1993,Bratio,1.09E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1994,Bratio,1.05E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1995,Bratio,9.97E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1996,Bratio,9.92E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1997,Bratio,9.81E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1998,Bratio,9.72E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1999,Bratio,9.47E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2000,Bratio,9.41E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2001,Bratio,9.11E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2002,Bratio,8.33E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2003,Bratio,7.96E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2004,Bratio,7.80E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2005,Bratio,7.98E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2006,Bratio,8.41E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2007,Bratio,8.51E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2008,Bratio,8.87E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2009,Bratio,9.34E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2010,Bratio,9.61E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2011,Bratio,1.01E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2012,Bratio,1.02E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2013,Bratio,1.03E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2014,Bratio,1.08E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1956,Bratio,2.45E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1957,Bratio,2.49E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1958,Bratio,2.52E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1959,Bratio,2.55E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1960,Bratio,2.55E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1961,Bratio,2.51E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1962,Bratio,2.47E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1963,Bratio,2.38E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1964,Bratio,2.32E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1965,Bratio,2.21E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1966,Bratio,2.09E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1967,Bratio,2.01E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1968,Bratio,2.01E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1969,Bratio,1.94E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1970,Bratio,1.86E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1971,Bratio,1.83E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1972,Bratio,1.79E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1973,Bratio,1.70E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1974,Bratio,1.65E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1975,Bratio,1.66E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1976,Bratio,1.68E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1977,Bratio,1.69E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1978,Bratio,1.69E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1979,Bratio,1.68E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1980,Bratio,1.67E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1981,Bratio,1.65E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1982,Bratio,1.64E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1983,Bratio,1.58E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1984,Bratio,1.63E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1985,Bratio,1.68E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1986,Bratio,1.61E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1987,Bratio,1.51E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1988,Bratio,1.39E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1989,Bratio,1.35E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1990,Bratio,1.33E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1991,Bratio,1.31E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1992,Bratio,1.30E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1993,Bratio,1.22E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1994,Bratio,1.17E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1995,Bratio,1.10E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1996,Bratio,1.09E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1997,Bratio,1.07E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1998,Bratio,1.06E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1999,Bratio,1.03E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,2000,Bratio,1.02E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,2001,Bratio,9.80E-01,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,2002,Bratio,8.91E-01,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,2003,Bratio,8.51E-01,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,2004,Bratio,8.35E-01,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,2005,Bratio,8.57E-01,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,2006,Bratio,9.04E-01,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,2007,Bratio,9.14E-01,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,2008,Bratio,9.54E-01,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,2009,Bratio,1.00E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,2010,Bratio,1.03E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,2011,Bratio,1.08E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,2012,Bratio,1.09E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,2013,Bratio,1.10E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,2014,Bratio,1.14E+00,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1956,Fratio,3.97E-04,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1957,Fratio,1.32E-02,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1958,Fratio,1.88E-02,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1959,Fratio,8.48E-02,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1960,Fratio,1.93E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1961,Fratio,2.03E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1962,Fratio,3.72E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1963,Fratio,3.54E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1964,Fratio,5.55E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1965,Fratio,6.85E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1966,Fratio,6.61E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1967,Fratio,3.80E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1968,Fratio,6.10E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1969,Fratio,7.00E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1970,Fratio,5.94E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1971,Fratio,6.24E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1972,Fratio,8.68E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1973,Fratio,7.72E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1974,Fratio,5.27E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1975,Fratio,4.43E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1976,Fratio,4.68E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1977,Fratio,5.10E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1978,Fratio,5.48E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1979,Fratio,5.40E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1980,Fratio,5.49E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1981,Fratio,5.81E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1982,Fratio,7.40E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1983,Fratio,3.66E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1984,Fratio,3.37E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1985,Fratio,7.31E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1986,Fratio,9.64E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1987,Fratio,1.19E+00,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1988,Fratio,9.52E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1989,Fratio,8.61E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1990,Fratio,9.08E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1991,Fratio,8.13E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1992,Fratio,1.19E+00,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1993,Fratio,1.15E+00,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1994,Fratio,1.33E+00,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1995,Fratio,1.08E+00,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1996,Fratio,1.11E+00,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1997,Fratio,1.09E+00,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1998,Fratio,1.21E+00,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1999,Fratio,1.11E+00,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,2000,Fratio,1.28E+00,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,2001,Fratio,1.79E+00,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,2002,Fratio,1.72E+00,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,2003,Fratio,1.71E+00,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,2004,Fratio,1.44E+00,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,2005,Fratio,1.14E+00,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,2006,Fratio,1.42E+00,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,2007,Fratio,1.12E+00,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,2008,Fratio,9.41E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,2009,Fratio,1.00E+00,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,2010,Fratio,7.80E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,2011,Fratio,8.95E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,2012,Fratio,8.84E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,2013,Fratio,6.29E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,2014,Fratio,3.94E-01,ASPIC,Run2,ICCAT
Atlantic,ALB,South Atlantic,1956,Fratio,3.16E-04,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1957,Fratio,1.07E-02,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1958,Fratio,1.53E-02,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1959,Fratio,6.83E-02,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1960,Fratio,1.54E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1961,Fratio,1.62E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1962,Fratio,2.94E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1963,Fratio,2.81E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1964,Fratio,4.41E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1965,Fratio,5.42E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1966,Fratio,5.27E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1967,Fratio,3.12E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1968,Fratio,5.13E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1969,Fratio,5.92E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1970,Fratio,5.09E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1971,Fratio,5.44E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1972,Fratio,7.60E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1973,Fratio,6.80E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1974,Fratio,4.76E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1975,Fratio,4.12E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1976,Fratio,4.43E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1977,Fratio,4.86E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1978,Fratio,5.22E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1979,Fratio,5.14E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1980,Fratio,5.23E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1981,Fratio,5.53E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1982,Fratio,7.01E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1983,Fratio,3.50E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1984,Fratio,3.27E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1985,Fratio,7.03E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1986,Fratio,9.06E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1987,Fratio,1.10E+00,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1988,Fratio,8.72E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1989,Fratio,8.03E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1990,Fratio,8.63E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1991,Fratio,7.88E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1992,Fratio,1.16E+00,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1993,Fratio,1.11E+00,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1994,Fratio,1.29E+00,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1995,Fratio,1.05E+00,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1996,Fratio,1.09E+00,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1997,Fratio,1.09E+00,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1998,Fratio,1.23E+00,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1999,Fratio,1.14E+00,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,2000,Fratio,1.33E+00,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,2001,Fratio,1.84E+00,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,2002,Fratio,1.69E+00,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,2003,Fratio,1.59E+00,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,2004,Fratio,1.28E+00,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,2005,Fratio,1.00E+00,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,2006,Fratio,1.24E+00,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,2007,Fratio,9.76E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,2008,Fratio,8.40E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,2009,Fratio,9.28E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,2010,Fratio,7.50E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,2011,Fratio,8.95E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,2012,Fratio,9.11E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,2013,Fratio,6.69E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,2014,Fratio,4.35E-01,ASPIC,Run6,ICCAT
Atlantic,ALB,South Atlantic,1956,Fratio,4.31E-04,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1957,Fratio,1.45E-02,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1958,Fratio,2.07E-02,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1959,Fratio,9.26E-02,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1960,Fratio,2.07E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1961,Fratio,2.16E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1962,Fratio,3.90E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1963,Fratio,3.68E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1964,Fratio,5.69E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1965,Fratio,6.87E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1966,Fratio,6.56E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1967,Fratio,3.86E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1968,Fratio,6.31E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1969,Fratio,7.19E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1970,Fratio,6.12E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1971,Fratio,6.50E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1972,Fratio,8.94E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1973,Fratio,7.88E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1974,Fratio,5.51E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1975,Fratio,4.81E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1976,Fratio,5.21E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1977,Fratio,5.72E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1978,Fratio,6.14E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1979,Fratio,6.04E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1980,Fratio,6.14E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1981,Fratio,6.47E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1982,Fratio,8.13E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1983,Fratio,4.07E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1984,Fratio,3.85E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1985,Fratio,8.25E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1986,Fratio,1.04E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1987,Fratio,1.22E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1988,Fratio,9.49E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1989,Fratio,8.68E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1990,Fratio,9.28E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1991,Fratio,8.45E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1992,Fratio,1.23E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1993,Fratio,1.15E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1994,Fratio,1.29E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1995,Fratio,1.04E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1996,Fratio,1.08E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1997,Fratio,1.08E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1998,Fratio,1.20E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1999,Fratio,1.10E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2000,Fratio,1.27E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2001,Fratio,1.67E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2002,Fratio,1.46E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2003,Fratio,1.34E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2004,Fratio,1.07E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2005,Fratio,8.65E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2006,Fratio,1.09E+00,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2007,Fratio,8.75E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2008,Fratio,7.78E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2009,Fratio,8.83E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2010,Fratio,7.32E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2011,Fratio,8.91E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2012,Fratio,9.15E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2013,Fratio,6.84E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,2014,Fratio,4.59E-01,ASPIC,Run7,ICCAT
Atlantic,ALB,South Atlantic,1956,Fratio,3.27E-04,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1957,Fratio,1.11E-02,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1958,Fratio,1.59E-02,ASPIC,Run8,ICCAT
Atlantic,ALB,South Atlantic,1959,Fratio,7.11E-02,ASPIC,Run8,ICCAT
